Close,High,Low,Open,Volume
AAPL,AAPL,AAPL,AAPL,AAPL
-1.2728340146712511,-1.2773870671205352,-1.2674057853909728,-1.2722535659777574,-0.1341466617181743
-1.2624314503312055,-1.2674059851149142,-1.2640277291596327,-1.2692406986202824,0.821727905989209
-1.2655150000646378,-1.266927121182218,-1.259673772119383,-1.2613921725613613,0.06750674875086785
-1.2624685478684143,-1.2685845089054515,-1.2603118557341888,-1.265930171025581,-0.30968513874683207
-1.2641032191173684,-1.268805444197958,-1.2602742437324508,-1.2637355451434071,-0.2622377122668357
-1.2634344871966288,-1.2680320673799756,-1.259561183928597,-1.2648886699835629,-0.5803550036548408
-1.2653664268687437,-1.2686949975046964,-1.259448530756128,-1.2652978364713856,-0.4871528537115047
-1.2665550734515838,-1.2724146956455509,-1.2660918271417938,-1.266078676815674,-0.23223473608950196
-1.2648463291595844,-1.270315596535481,-1.2601242074170285,-1.2641819605615199,-0.42021347153315175
-1.2646234998735861,-1.2700578849989708,-1.2594486401587857,-1.2656698766893453,-0.5821733658474064
-1.2654036464373248,-1.2692475812612074,-1.2593735922288873,-1.2639960212939254,-0.7383307629211568
-1.2599421323656639,-1.2651960511157139,-1.2586603196890669,-1.2635867418026352,0.029128958085010037
-1.2590875466647624,-1.2642015054204303,-1.2540435429540548,-1.2587139005470704,-0.4483611269367701
-1.2616882792733033,-1.264275261863292,-1.255432366509298,-1.2576724802884782,1.373918675230781
-1.2562269482487007,-1.2624337874631086,-1.2541562896994607,-1.2599043665715144,-0.2776124820251146
-1.2622456575667298,-1.25764575680036,-1.256032985502571,-1.2535437170184118,1.0520020417005858
-1.256375521444595,-1.2620653890729827,-1.255920329066473,-1.261950065886437,0.04157660821623202
-1.2582330829952335,-1.2621390108340063,-1.2527298510603502,-1.25670533426585,-0.3659952329865287
-1.2592734004449242,-1.2615497596794456,-1.2537057737782609,-1.2558126521785038,-0.21451679228633147
-1.2583817782225002,-1.2634650340049036,-1.2601992690428185,-1.26366118817651,-0.12733149935416796
-1.2475332502320269,-1.2530787140695547,-1.2526923998780175,-1.2580072427396083,0.5970345160314382
-1.2463443595864419,-1.2514212360421406,-1.2430460629311477,-1.2477037844715846,0.28770597524083397
-1.247050372091449,-1.2513845336538767,-1.2418826243612586,-1.2458068311906016,-0.30235255624672985
-1.248053347941186,-1.2522315312323586,-1.2437217185983234,-1.2475549782683293,-0.41659892229671025
-1.2479048357609779,-1.2527840996424313,-1.243571622799374,-1.24759222679495,-0.3926497617116988
-1.2439294807580628,-1.2499480818850783,-1.243121205181067,-1.2493032680623861,-0.3996201501165339
-1.2467159451153929,-1.2478487346686549,-1.2407190635829637,-1.2456952331610074,0.17889252061986077
-1.248053347941186,-1.2513107598552113,-1.242070208826533,-1.2454348022640254,-0.3066619268087859
-1.2492422996024573,-1.252563100717978,-1.2427458449206177,-1.247517851523923,-0.6375742789908202
-1.249873933985988,-1.2536680323950646,-1.2441346973196288,-1.2480014200216942,-0.47043279159937634
-1.2555951918337975,-1.2556198840654207,-1.2547941892884373,-1.2504562279469098,0.3756230480797617
-1.2549637404973255,-1.2600397634008085,-1.2512285927945461,-1.2554406897619776,-0.3657217394860208
-1.257750021807597,-1.2591924685210418,-1.2510782780969802,-1.2542874589401904,-0.55251780033288
-1.2548523868700125,-1.261034253982665,-1.2517541671361352,-1.25588718612131,-0.6442342153139978
-1.2571927045298565,-1.2604447060848771,-1.2508530274758836,-1.256147233931403,-0.7835384993834809
-1.2591247662333438,-1.2605921279367747,-1.2533304169256976,-1.254399113499711,-0.5890698370899422
-1.2525858981904692,-1.2572036782599005,-1.2506654524537557,-1.2568540844743097,-0.14621733432166925
-1.253217532574,-1.2580876899561704,-1.2480756414060465,-1.2523161471330135,-0.5896242158071878
-1.2481276650469761,-1.2534101421240353,-1.2430836421967664,-1.2483733042756362,-0.6034171582922592
-1.2448209809491144,-1.2499110957798671,-1.2404936519647183,-1.2468481038234227,-0.47500826394571033
-1.247979091851082,-1.2510161140477132,-1.2423329256367024,-1.2447652420127227,-0.3885473592040811
-1.247570408784922,-1.2526366757263119,-1.2425956868790695,-1.2468110607225138,-0.8168899230129782
-1.2480906285254534,-1.2521211347315124,-1.2427458878716853,-1.2461788150164503,-0.32799441984839794
-1.237204880966399,-1.2414401303239568,-1.2364025350590884,-1.2424218435559788,0.6138950207519355
-1.2337496236726428,-1.2381620711540402,-1.2293460458771053,-1.23334580785793,1.482369935756487
-1.2354215144901781,-1.2403719349366027,-1.2389923284637252,-1.2405991781792804,1.5078565733173264
-1.2373906737308744,-1.241661126044186,-1.2332121903752236,-1.2371399546866308,-0.1423514667334097
-1.2283625487381444,-1.2348841884769823,-1.229646387680256,-1.2362471992086554,0.15005004389062787
-1.2133160195058164,-1.2175001472337683,-1.2211262558719205,-1.2278036827007979,1.7337030710069679
-1.2096749694475848,-1.2131539986044022,-1.2045361110275794,-1.2098004710012928,1.0224721353619683
-1.2123871166991247,-1.2166160928420064,-1.2095656520596474,-1.2106931375688144,0.03754812287091374
-1.2074627847287585,-1.213795067817447,-1.2064553202626065,-1.212741772656955,0.14468365790769014
-1.199442028715172,-1.2051041291619047,-1.197560710639059,-1.2043379993427281,0.5343675458339917
-1.2009341673211653,-1.2042534155330469,-1.1961283847826492,-1.1994450187656294,0.05262722397999501
-1.2017922309161801,-1.2064354402344144,-1.1973721784369773,-1.199706488469998,-0.38800776391929537
-1.221265936307726,-1.2119459786902436,-1.2162544876584107,-1.2084465295807787,1.8826683281889849
-1.212722886020277,-1.2164948424121185,-1.210902582032756,-1.2171490434467884,0.6113300952201457
-1.2107831363403287,-1.2141281027351667,-1.205249391306713,-1.2092683288336603,0.12292983704297143
-1.2073136013760022,-1.2119090323457846,-1.2041940270032703,-1.2069525640204053,-0.1723248760458237
-1.2080223595868884,-1.2107255507169876,-1.2026864294469393,-1.2035910167859851,-0.39758742815329995
-1.2097384257612316,-1.213425263939337,-1.2050985038346407,-1.2075500991785588,-0.4523526537009387
-1.207761151434271,-1.2127594664989463,-1.2037416193496504,-1.2079608760555056,-0.4480950251524922
-1.2087311177977744,-1.2131663187888124,-1.2026863697598162,-1.2069524453337914,-0.24911002424245907
-1.2085072512451107,-1.21246365017272,-1.2026109338198172,-1.209118717911898,-0.382212658395021
-1.2119022860565885,-1.2134253867890594,-1.2061915841649826,-1.207064653277606,-0.0625726734636479
-1.2103354032350013,-1.2165318842139097,-1.2067945715950557,-1.210052623115583,-0.6573914702032941
-1.20186703614746,-1.2086915746581899,-1.204269455460028,-1.2085212961898324,0.18279534678927004
-1.2075374069129796,-1.212389751705506,-1.202121042093454,-1.2056825970133533,0.0025113879409896264
-1.2055973521546004,-1.2073599356456128,-1.200914879817732,-1.2073258694157518,0.09810106222659694
-1.2021654028529725,-1.20673140174056,-1.1982768285033456,-1.2031427851426495,-0.3125309494953597
-1.2035827972433721,-1.208358474799226,-1.1985781629775794,-1.2022835643585423,-0.2991371596867051
-1.2260038653567547,-1.2096531510428745,-1.230161836359465,-1.20250796810852,2.926009074045269
-1.2392846006304874,-1.2433075024442677,-1.2433906385090339,-1.2378037294383664,3.474814437253528
-1.2349197214868786,-1.238277710224619,-1.233440618403916,-1.2324998996891285,0.6554734245453581
-1.2402545059783048,-1.2380928812465752,-1.2383779688281453,-1.2312301068111924,0.4607608356162313
-1.2435002354056537,-1.2492618196865355,-1.2445213358015212,-1.2468425231870328,0.5076390999465221
-1.2510357336669007,-1.249187626221466,-1.2445588490928345,-1.2451242370167748,1.8526136099980417
-1.2358525292974871,-1.2409036274478151,-1.239056411553395,-1.2455726056342284,0.5354319529711034
-1.2408142638834931,-1.240422959292632,-1.2342322924053717,-1.233583322694309,-0.029391259307439167
-1.2376058150404117,-1.2433813872365647,-1.235475879325832,-1.2386253959861673,-0.2980284022522139
-1.2385010371883214,-1.2410514262796317,-1.2335536808144258,-1.2376915646289655,-0.45765251423780695
-1.2360762738187783,-1.2393502733317348,-1.233591434011151,-1.2400820544342446,0.7496438893148166
-1.2377922789774354,-1.235208183927417,-1.2325737888327344,-1.232462629899474,0.029173308382389688
-1.2455890464069859,-1.2430483673252521,-1.2392069260735996,-1.2405301006012956,-0.03960661113721873
-1.2377548763617954,-1.2432333450505533,-1.2409406417180562,-1.2424723183637583,-0.23766764751850916
-1.2457756933910682,-1.246857707607169,-1.24425735099066,-1.2416506669043434,0.4584102698551098
-1.2445073603220522,-1.2474865137675826,-1.2386041008696551,-1.2426219112201398,-0.16805985578114727
-1.2464471710176868,-1.246229007651725,-1.2411668248310157,-1.241015723907993,-0.8145615324005466
-1.2442462742008074,-1.2481152963708153,-1.2425991527334017,-1.245460523752272,-0.2755723683456507
-1.2493197895239299,-1.2528860007674911,-1.2437674412037245,-1.247962912843704,-0.08640356658898024
-1.2439103218325964,-1.2482629892858528,-1.2419205628326226,-1.248411001700296,-0.4506008169544425
-1.2406276168994108,-1.2438252693072929,-1.2401493888537714,-1.2438918255070863,-0.3109786890870719
-1.2388743311564863,-1.2441951501502897,-1.2363428471953175,-1.2415762227230691,-0.40772147110455015
-1.2380908897456926,-1.2429747682987564,-1.2346845242759754,-1.237318315620229,-0.030544367039310086
-1.2305175617590025,-1.2344314021685605,-1.2323475475738923,-1.2386999778994892,-0.0072678526312233704
-1.2257800598197772,-1.2313251334975268,-1.225224603352218,-1.2294747720210348,-0.38182828915106404
-1.2238400050613978,-1.2255187097402351,-1.2205510008097713,-1.2262998475103244,-0.11118799110797509
-1.2219002553814495,-1.2283665118719367,-1.2201743077809712,-1.2248807436076474,-0.5491250025833367
-1.218393317801483,-1.2235955544404002,-1.215349923739987,-1.220099741035524,-0.3233672054884544
-1.2209301059708875,-1.2224120461011267,-1.2144453369019335,-1.2162899833500365,-0.5953306207367028
-1.2211912531078186,-1.2272198683736422,-1.2193826278459408,-1.2219298681883786,0.07058170270252363
-1.2144016716103527,-1.2198233190742307,-1.215538414505349,-1.2197262509846611,-0.28121963954532625
-1.2119767862094373,-1.2146457581426369,-1.2083774838464074,-1.215169551037832,-0.4763092060021801
-1.2092907536715904,-1.2143129081735198,-1.2036286692369194,-1.2093802536809906,-0.7034492540320615
-1.2201093839758264,-1.2140909061594336,-1.2253374730197661,-1.2078862138971491,0.5306199457054113
-1.2240637495826892,-1.2279964754328259,-1.2182142181988835,-1.2223033335375355,-0.5975481356056854
-1.2269363070732457,-1.227626626330971,-1.2222092489291192,-1.222266006235232,-0.40298338100115744
-1.2220119751028795,-1.2280334882852773,-1.2211540089002384,-1.2252540186964966,0.7444105542240178
-1.1955623463082166,-1.1927889102235767,-1.1919451102110352,-1.1872317241538906,3.2995938040227575
-1.2014193640578188,-1.2021825882514237,-1.1962417102826182,-1.1955608375669264,0.13301952969684197
-1.1983600985674934,-1.2014797332830707,-1.1937163230856551,-1.199220904329498,-0.350206527119373
-1.1893322176375083,-1.1958584116294069,-1.1900229065199184,-1.1955233705720127,-0.2533454776422157
-1.1845943496041658,-1.1850963525374207,-1.1839926106290604,-1.189771392255357,0.8063013942173205
-1.180938472734188,-1.1871674502562222,-1.1808268116471201,-1.1873063928721312,0.061630334348064114
-1.2000764698202677,-1.1895405758607671,-1.195422874164728,-1.1825706644624807,1.146202073334964
-1.1919867050655903,-1.1948497348280218,-1.1899741986219958,-1.1949444272188519,0.07091432993287101
-1.1831107531942402,-1.1887609843570979,-1.1798341600456812,-1.1847455522624202,-0.23468878587784262
-1.176556631229816,-1.1813725400498434,-1.1745748272275256,-1.1797210081701648,0.3080701534543236
-1.1789909740620923,-1.1802214941958122,-1.1745369267759465,-1.17492134006809,0.17547015600539773
-1.1905636972320601,-1.1869045164202212,-1.1832772801523344,-1.1802458860918967,0.19535387266394116
-1.1919121438970552,-1.1913972079170483,-1.18751517517166,-1.1902202114476377,0.15747132698548943
-1.1929980400643365,-1.1973746420020082,-1.193606746024128,-1.1915699051364501,0.07914870181302618
-1.1833726325194058,-1.1895403882240656,-1.1825959335254737,-1.18883243446164,-0.27298526766517106
-1.182623725987001,-1.1877954876204622,-1.1793420720275385,-1.185682785117847,-0.4360095691165374
-1.185282850607234,-1.1867930630671548,-1.1805907517423617,-1.1805833265074228,-0.40497914438324173
-1.1830731675315418,-1.187461381480893,-1.1778664635329554,-1.1835080547060306,0.013480694826223253
-1.177043536405683,-1.1821150990778144,-1.1753694385690117,-1.1816708653001926,0.04939704398751044
-1.1716502378711922,-1.1779565972874462,-1.1751043788621984,-1.1818206558757005,0.31186949559651367
-1.1700024482497056,-1.1750978327120143,-1.1652290275355899,-1.1679469704107543,0.1457554567610317
-1.1675680444017429,-1.1727587101555268,-1.1619371902061255,-1.1685468985691287,0.1099425916269637
-1.167380665229426,-1.1711992301651146,-1.1613694925344134,-1.1641971499658874,-0.6435689608533031
-1.1747589870830248,-1.1737613135936011,-1.1729857241236377,-1.1681345612547083,0.3082919049412219
-1.1753955637371376,-1.1784393298662765,-1.1731369429776592,-1.1720340969799905,-0.2695037693208685
-1.1778300896164726,-1.1812240363345283,-1.1737424487777393,-1.1743590363583631,-0.2490434987963896
-1.1876797298081843,-1.1852707940380187,-1.1806663821717487,-1.1789708745278182,0.24494489685062065
-1.1769311455117046,-1.1819294085615262,-1.1755207223533868,-1.1803209401191859,0.4644271268662824
-1.1793279026812826,-1.174837745031884,-1.1797582705212182,-1.172408933131263,3.4309593848612834
-1.1838596597266453,-1.1896890050898061,-1.1830122734234056,-1.1826830914427797,1.449491581965706
-1.188990651826167,-1.1917682855601293,-1.1823312937757329,-1.1859828296553514,-0.113612474031396
-1.1829981792532034,-1.1859390476592941,-1.1826717153241513,-1.187932581561382,1.760475867191817
-1.1875301193456247,-1.1876842723288084,-1.18267191477272,-1.1817833092513883,0.21965783562798977
-1.1873053985733542,-1.1903945911082354,-1.1810070594716782,-1.1840331224058203,-0.33167549453090894
-1.1972674906747303,-1.196000822296174,-1.1984497843030235,-1.1900699577379257,2.0440812355022238
-1.207304632070131,-1.2051342269593706,-1.202536112261876,-1.1979441707945655,0.9028224247479004
-1.2129226513768923,-1.218240634615805,-1.2108226222075087,-1.2139180327731525,1.5779596100420943
-1.2179411915667495,-1.2198742400764495,-1.2161197430131976,-1.2197299491788978,1.4110472658537785
-1.2082411008219114,-1.2121144939719137,-1.2065469931708144,-1.2130180632397236,0.8398671776174862
-1.2041586632897172,-1.209144073231716,-1.1995470142675286,-1.205443533953332,0.015262098437639225
-1.207716670999032,-1.2107777787571,-1.2027253717854036,-1.2051061362563977,-0.2433518772993344
-1.2045707632343043,-1.211334740819103,-1.205374016247133,-1.2076559542848415,0.07407059276305616
-1.205731647679924,-1.2101465467951333,-1.202649620228042,-1.2037187116918309,-0.4877737578748198
-1.2032224386006816,-1.2077704311619388,-1.1981470854717817,-1.2046562135080114,-0.6702382730109331
-1.2069678254823133,-1.21233733863851,-1.2036336115286521,-1.2060812199082072,-0.3794851151061725
-1.1998143464323574,-1.206470995921815,-1.1976174412915297,-1.204018846279531,-0.29669789333082436
-1.2001515191142924,-1.2062854598135273,-1.195687890707269,-1.2010566842447228,-0.5832155978358282
-1.1981291541952308,-1.2016816398748753,-1.1921690458242895,-1.1979069963498277,-0.667828573519972
-1.1979042503759016,-1.1969661548774313,-1.1936444865398785,-1.1969693765230212,-0.7155716686491661
-1.1954699075436253,-1.2007533219614765,-1.1911851872600059,-1.1973069182307883,-0.620322013310136
-1.1975296140626406,-1.1993051524856653,-1.191260700337671,-1.195881845672932,-0.6780143584848318
-1.19382193487508,-1.1996394010142026,-1.1886878620516859,-1.194457115937012,-0.6581232501100585
-1.1829981792532034,-1.1895404791895325,-1.18399603477911,-1.190069926518247,-0.086943161873766
-1.1807886182088836,-1.1863104560828,-1.1780178812459758,-1.1830206151123837,-0.46570948492844355
-1.1834476207977442,-1.186904334513274,-1.1766177420237016,-1.1806206934782189,-0.6596015933560468
-1.1976047243723513,-1.2003820324973193,-1.1939472886107925,-1.1943821875947507,1.277767230511698
-1.1965933893736052,-1.1978943464985774,-1.1903904879668978,-1.1949070302103437,-0.0978385515967002
-1.1968930374085278,-1.198117129688127,-1.192131040740987,-1.1938571482179066,-0.24491892114008207
-1.193409895946179,-1.1991195477218608,-1.1894824024473718,-1.1961069218100384,-0.5573741578959518
-1.195994154319446,-1.1986369112461084,-1.193001266625125,-1.193782128847905,-0.3023673396791897
-1.1922490725162453,-1.1975974661178672,-1.187288034188299,-1.192582399426249,-0.6133072746079213
-1.1711258690639992,-1.17617436718075,-1.180023165259038,-1.1848579048117809,1.4159923240116097
-1.1573809264496653,-1.1595781055244907,-1.1610289651901546,-1.1676093642450893,1.4342202962346462
-1.1486920486722012,-1.153711917108646,-1.1488454381178932,-1.152573173037798,0.794541173695483
-1.1567444718269249,-1.1526353949925379,-1.1538779941374946,-1.1451865267131172,0.6164747297161852
-1.1521751291188638,-1.1579816799934375,-1.1551264527739473,-1.157447763409441,1.189746673645551
-1.1357332931745399,-1.1365955867253725,-1.1330293154383955,-1.1296998335860726,2.5206399642790314
-1.1291794762885465,-1.1338855123807217,-1.1307593889015506,-1.1358121500964573,0.719108709568927
-1.1270823061382051,-1.1329203449087049,-1.1236461524583314,-1.1300377552474306,-0.06920304292190568
-1.1217265932664129,-1.1292446228697106,-1.120884045871943,-1.1272254766345817,-0.06565501913153363
-1.1230746738372908,-1.129764214896015,-1.125386461710706,-1.1255379327629735,0.3093341369296437
-1.1252548863365488,-1.1300967872588095,-1.1187406063100327,-1.1231776729499838,-0.011251987679161999
-1.1278855776470131,-1.1333754507879596,-1.1220439229648858,-1.1292359855642358,-0.6146673503942306
-1.1377710950622097,-1.1371763071864398,-1.1304741077032778,-1.1309672235899897,-0.03808391759385072
-1.146265759910503,-1.148950984370235,-1.1411065778065717,-1.1425201534261735,0.2853480177634825
-1.1386733340140325,-1.143175615523686,-1.1338158901348632,-1.137966894618626,-0.12271906842668429
-1.1422440940017629,-1.1449641204288157,-1.1363220901934965,-1.1384936994507857,-0.2511870965030727
-1.1428829892519512,-1.1480567645365631,-1.1366258069510733,-1.141315994257128,-0.6678655321011218
-1.131005431713734,-1.1363565275681842,-1.1319929867398364,-1.1394719237273305,-0.012301611383813733
-1.12416478008692,-1.1315126896767866,-1.1233732667745069,-1.1297631445636511,0.021522882084399928
-1.1241271944242213,-1.1296495914426314,-1.1172975937035923,-1.1232152081692608,-0.8331221318539305
-1.1274348547730622,-1.1312145715047957,-1.1222720548853606,-1.1234033781917978,-0.33860892435459433
-1.131268714399682,-1.1319971335832795,-1.1278920943865578,-1.126225791534408,0.08360590669968107
-1.144762394418249,-1.139263092996249,-1.1457393802062794,-1.132510222678707,1.2099260589532923
-1.1358542872802722,-1.1421695029026033,-1.140878845535282,-1.1407892293617425,1.1996367899612133
-1.1388610792804663,-1.143920636314378,-1.1406508511804279,-1.142595364238205,1.0689586387320722
-1.1435595921962105,-1.1403809557251319,-1.1363600357732533,-1.1330747350062276,0.5355058701334028
-1.1441608407680142,-1.1444795402788392,-1.1410306078717138,-1.1459445769756669,0.15171318004236478
-1.1465291036121372,-1.1493983699813328,-1.1483976050597269,-1.1518153682037962,0.24113816299220064
-1.1453636429900527,-1.1485038514498211,-1.1390939981830173,-1.146057520228198,0.027761490582470804
-1.1451758367079325,-1.146417293964644,-1.1394358244027014,-1.1405633649375437,-0.14358588334380998
-1.1327721409076223,-1.1393748291263743,-1.1395497683147122,-1.145417843706344,0.737403207238033
-1.136418194252122,-1.1412380332059975,-1.129411038525128,-1.1343166620646274,-0.43526300577731325
-1.1342756284312487,-1.1369528860962672,-1.1273604296608652,-1.1329994444135383,-0.10934745376671957
-1.1344634957290551,-1.1384804895253242,-1.128689430782902,-1.1333757047484114,-0.35637121845514447
-1.1278855776470131,-1.1346050902642084,-1.1256133428525257,-1.1287467563140994,1.0992646752748336
-1.1186771513015656,-1.1233151706785056,-1.116500170515325,-1.1240431437927274,0.3047882314482295
-1.1257434389359433,-1.1300594519734912,-1.1194240560373097,-1.1234786375945796,0.15808483943257462
-1.126457627542901,-1.1299477584740067,-1.122613865874485,-1.12408084408653,-0.13468625700296005
-1.1239768517734272,-1.127711952953927,-1.1193860445760422,-1.126714955285282,-0.3213788338226
-1.1239768517734272,-1.1299476704736104,-1.1178671456116704,-1.1247957648825258,-0.6614347389810723
-1.1406654961684257,-1.1446661202724442,-1.1361703236081646,-1.1393969206800043,0.5830419972081584
-1.1405524951175854,-1.1472369345185818,-1.1360561047808087,-1.1420308751787125,-0.28085005373382915
-1.1387485053394295,-1.143250079419256,-1.133132384542062,-1.1386442171850168,-0.6517663741523085
-1.145701852938653,-1.1479448353213144,-1.1379167262935836,-1.1404502758653283,0.05190283578946071
-1.1343132751096334,-1.1415733083777881,-1.1377650898276808,-1.141805245225769,0.019083615728519136
-1.1344260320977289,-1.1331894546119081,-1.1275123207983608,-1.1328865785251132,0.3119434127588131
-1.1314191180661624,-1.1372137555417348,-1.1270567069937059,-1.1328490115936263,-0.21163402295665415
-1.124014498451812,-1.1301340697053517,-1.1233733071964669,-1.1294621251226222,-0.12105593227494739
-1.126457627542901,-1.1292397794595341,-1.1200317263942328,-1.126037645143885,-0.3496225815372076
-1.1265327378526118,-1.1312890983817905,-1.1220062033914184,-1.1252849453310707,-0.2745079612085391
-1.1266830194877195,-1.1341208609453708,-1.123563014375983,-1.1305156366281288,-0.09888817530135194
-1.122961916849195,-1.12968673836792,-1.1179050230688017,-1.1251343613011082,-0.4900725816223317
-1.1161586068223348,-1.1227187398664087,-1.11350009094537,-1.1191508508018524,0.008897830763659338
-1.1195416215436311,-1.1151548654094199,-1.1116396137717979,-1.112678435071405,0.31549143654918516
-1.108603827604249,-1.115676513445088,-1.1157026883731573,-1.1192639511292044,0.6718386842784493
-1.108002518016759,-1.112509292612962,-1.1036273221148396,-1.107146611508291,0.43579161819148793
-1.1110093710326394,-1.1144468629750108,-1.106816996553099,-1.110006543645437,0.526835386995681
-1.116497121849366,-1.1211540060559158,-1.109892852710264,-1.1149363204912597,0.13385479363082542
-1.1163468402142582,-1.1149686115019548,-1.1090574818059806,-1.1149363610537224,0.5463495178427273
-1.1269462411579816,-1.1229425304263507,-1.1228037090276837,-1.115124474415373,1.9076079787488085
-1.1386356263199615,-1.1316989000517255,-1.1329423837473305,-1.1254354252928755,1.1997698408533521
-1.13713238285908,-1.1426912617985547,-1.1347273296175413,-1.13488114264665,1.023403491606941
-1.1504755371797941,-1.1495472533308582,-1.1460811090281442,-1.1418052146517195,1.873258673428269
-1.1541967618496909,-1.1599433724052692,-1.1550808689677092,-1.159228765313373,1.5338162807168818
-1.152467638318501,-1.1559561957332047,-1.1482455467396244,-1.1541859858317236,0.5308121303273897
-1.1511520791083674,-1.1552855175895436,-1.1472582712082717,-1.1530570296284612,1.6212307168521736
-1.178515295772486,-1.1620670995065896,-1.1725482858696166,-1.1574599225971887,4.530831976444163
-1.1935876956557625,-1.1729475770378406,-1.1881173612944138,-1.1834257984569918,3.506687517637037
-1.1690060010783918,-1.173543843304398,-1.195712035768964,-1.1994945659131475,3.174452048249843
-1.182123702438601,-1.174736117123263,-1.176459551334381,-1.1684107756835982,1.9448252699665656
-1.1986242354730483,-1.1836787858213331,-1.1918006112508703,-1.1789475441042623,2.1504554237673164
-1.1914913187093417,-1.192868460141284,-1.2076636380935406,-1.1886549460482014,3.3539820520426695
-1.1677149701741099,-1.1704202749700754,-1.1799446308505959,-1.1832516352143567,2.6256688601902742
-1.1615634907229118,-1.1672028265003602,-1.1641598043952277,-1.1702159265777474,0.5360085068370388
-1.1501284799566949,-1.1567647128592116,-1.1594702600509215,-1.166097597745973,1.1344196776644369
-1.1289183291516154,-1.1360000246948625,-1.136135836770642,-1.1405925289889982,1.9107198912816141
-1.1310317904901719,-1.129527416171486,-1.12557436716234,-1.1308817196820458,1.0997673119784697
-1.1332207892482427,-1.1316227454631331,-1.1269089916466564,-1.1320531709522232,0.6381102831212249
-1.1361644910289073,-1.1321465123160022,-1.1284722284587485,-1.1291059246371933,0.8998583465396938
