Date,Close,High,Low,Open,Volume,Target
2017-02-08,30.5373592376709,30.57899031342908,30.347716753974286,30.377783445968838,92016400,30.758026123046875
2017-02-09,30.758026123046875,30.764994128257804,30.456066234971715,30.579172386038096,113399600,30.688339233398438
2017-02-10,30.688339233398438,30.878807473403864,30.672081737735898,30.767315857738613,80262000,30.960100173950195
2017-02-13,30.960100173950195,31.083209848639086,30.834672556919383,30.911324145648237,92141600,31.36194610595703
2017-02-14,31.36194610595703,31.378203603471405,30.950816074526898,31.001917142580584,132904800,31.475753784179688
2017-02-15,31.475753784179688,31.652286004872664,31.269028060674245,31.47807881503366,142492400,31.438589096069336
2017-02-16,31.438589096069336,31.5663381869543,31.320125950643217,31.512915646534008,90338400,31.5245361328125
2017-02-17,31.5245361328125,31.55008666467567,31.380525977358985,31.380525977358985,88792800,31.752164840698242
2017-02-21,31.752164840698242,31.763779362844527,31.584925645704512,31.642994712181377,98028800,31.847400665283203
2017-02-22,31.847400665283203,31.849722152134923,31.615124386940902,31.689450952997976,83347600,31.712684631347656
2017-02-23,31.712684631347656,31.933346419157733,31.659262071915908,31.910120914483397,83152800,31.74287223815918
2017-02-24,31.74287223815918,31.74287223815918,31.422329888464375,31.568665055804036,87106400,31.80559539794922
2017-02-27,31.80559539794922,31.924058591713347,31.654617204795667,31.85437498554423,81029600,31.819530487060547
2017-02-28,31.819530487060547,31.92405410951117,31.752168377661185,31.840434502699683,93931600,32.46990203857422
2017-03-01,32.46990203857422,32.553521647368505,31.96121992468526,32.0285784914269,145658400,32.2771110534668
2017-03-02,32.2771110534668,32.58371387749586,32.23065296548117,32.51867680742138,104844000,32.46758270263672
2017-03-03,32.46758270263672,32.47919722712169,32.19117332346866,32.23530638995839,84432400,32.36538314819336
2017-03-06,32.36538314819336,32.46526381365127,32.19350093137895,32.372351154590945,87000000,32.407196044921875
2017-03-07,32.407196044921875,32.51404117685431,32.2376317643569,32.30034736873375,69785200,32.286407470703125
2017-03-08,32.286407470703125,32.472229229745274,32.24459943565265,32.27479294621513,74828800,32.21207046508789
2017-03-09,32.21207046508789,32.23762099579877,31.833462566332393,32.22601001804751,88623600,32.31892776489258
2017-03-10,32.31892776489258,32.370028840006,32.202789602226694,32.34447830244929,78451200,32.332847595214844
2017-03-13,32.332847595214844,32.38627013091243,32.24458504585659,32.251553048588725,69686800,32.28407669067383
2017-03-14,32.28407669067383,32.43737631932084,32.249233127239414,32.35608175981569,61236400,32.62553024291992
2017-03-15,32.62553024291992,32.69288880959181,32.2933732951278,32.38163942216788,102767200,32.678951263427734
2017-03-16,32.678951263427734,32.7556028631629,32.57907061737712,32.6859192684714,76928000,32.516353607177734
2017-03-17,32.516353607177734,32.750951344422546,32.493124564409044,32.750951344422546,175540000,32.857810974121094
2017-03-20,32.857810974121094,32.86710046778444,32.57210853833222,32.61159508884858,86168000,32.481510162353516
2017-03-21,32.481510162353516,33.16904942633346,32.455959632915814,33.008778245701905,158119600,32.8485107421875
2017-03-22,32.8485107421875,32.89032231515434,32.46293127087589,32.48383882948667,103440800,32.732364654541016
2017-03-23,32.732364654541016,32.88566781109937,32.66035959307526,32.811337719099974,81385200,32.667354583740234
2017-03-24,32.667354583740234,32.92286005575226,32.59999598344076,32.86711244069779,89582400,32.72308349609375
2017-03-27,32.72308349609375,32.80205658075836,32.19813683440069,32.37699056258623,94300400,33.40133285522461
2017-03-28,33.40133285522461,33.457076899245784,32.662692373648206,32.73005448584725,133499200,33.475650787353516
2017-03-29,33.475650787353516,33.561595406792456,33.25963558402288,33.37344867402343,116760000,33.431522369384766
2017-03-30,33.431522369384766,33.563921546624066,33.33164527294501,33.491916468864304,84829200,33.36880874633789
2017-03-31,33.36880874633789,33.510497408339084,33.21782704904723,33.3827447550176,78646800,33.37809753417969
2017-04-03,33.37809753417969,33.47565313713689,33.227119384324254,33.380422565080316,79942800,33.62663650512695
2017-04-04,33.62663650512695,33.6545085232866,33.25499305647687,33.27357558333483,79565600,33.452423095703125
2017-04-05,33.452423095703125,33.786901428571625,33.40364352872066,33.49887763210065,110871600,33.36880874633789
2017-04-06,33.36880874633789,33.56856647400753,33.32002917170442,33.515140381729324,84596000,33.29447555541992
2017-04-07,33.29447555541992,33.48958674736257,33.27821806155178,33.38506314769717,66688800,33.25499725341797
2017-04-10,33.25499725341797,33.41991498493669,33.192281660389156,33.35487790485312,75733600,32.89728546142578
2017-04-11,32.89728546142578,33.296800883304705,32.53261005832819,33.20156677296345,121517600,32.9367790222168
2017-04-12,32.9367790222168,33.01807359812982,32.753278766153635,32.890324472515786,81400000,32.7625846862793
2017-04-13,32.7625846862793,33.07151270244422,32.7625846862793,32.9623425183763,71291600,32.94374084472656
2017-04-17,32.94374084472656,32.95535536603579,32.720754086053944,32.862442739816245,66328400,32.79740905761719
2017-04-18,32.79740905761719,32.992520276428316,32.77650504365628,32.846188634447294,58790000,32.67662811279297
2017-04-19,32.67662811279297,32.98323452937892,32.62320555629877,32.95536250760022,69313600,33.08543395996094
2017-04-20,33.08543395996094,33.196925582204415,32.788120604475154,32.802056614223744,93278400,33.045955657958984
2017-04-21,33.045955657958984,33.141186263072726,32.94840002113753,33.08544221017798,69283600,33.36416244506836
2017-04-24,33.36416244506836,33.43616751988348,33.2573138040735,33.33164390985331,68537200,33.570884704589844
2017-04-25,33.570884704589844,33.656825779282094,33.41758153547327,33.42687456986138,75486000,33.37345886230469
2017-04-26,33.37345886230469,33.58715618864396,33.30377880399325,33.55695913387217,80164800,33.39900588989258
2017-04-27,33.39900588989258,33.48495052654035,33.28751426405114,33.42920294149219,56985200,33.366485595703125
2017-04-28,33.366485595703125,33.51746730150212,33.27822302100625,33.468687724119754,83441600,34.04705047607422
2017-05-01,34.04705047607422,34.19106060560152,33.670764114791126,33.70328264546678,134411600,34.26307678222656
2017-05-02,34.26307678222656,34.39779746564668,34.10745208179001,34.27004478789871,181408800,34.158546447753906
2017-05-03,34.158546447753906,34.25842708320727,33.51049723766659,33.817100059822096,182788000,34.03543472290039
2017-05-04,34.03543472290039,34.17712336090974,33.86819555855316,34.03311323659837,93487600,34.59987258911133
2017-05-05,34.59987258911133,34.60451556235956,34.08886199145482,34.08886199145482,109310800,35.54059600830078
2017-05-08,35.54059600830078,35.70086722518305,34.616137310533105,34.616137310533105,195009600,35.768218994140625
2017-05-09,35.768218994140625,35.974944703199775,35.642787841439414,35.74034343562141,156521600,35.59865188598633
2017-05-10,35.59865188598633,35.75660155719944,35.331535653053606,35.68459649671777,103222800,35.90654754638672
2017-05-11,35.90654754638672,35.9345381820248,35.52404207559899,35.55669485143871,109020400,36.40799331665039
2017-05-12,36.40799331665039,36.482626683236035,36.074465339143025,36.08146210604529,130108000,36.314701080322266
2017-05-15,36.314701080322266,36.536273693545255,36.16309970256045,36.387003385374356,104038800,36.261043548583984
2017-05-16,36.261043548583984,36.39865133615572,36.08611730913004,36.3706642766858,80194000,35.043548583984375
2017-05-17,35.043548583984375,36.05112519995395,34.9176032864295,35.82488703087419,203070800,35.57767105102539
2017-05-18,35.57767105102539,35.76425979278485,35.24881235293306,35.281465115824645,134272800,35.69895935058594
2017-05-19,35.69895935058594,35.91353518855575,35.598669978453366,35.773596281471825,107843200,35.91585922241211
2017-05-22,35.91585922241211,36.05346701939579,35.66396499330366,35.91819029123289,91865600,35.87155532836914
2017-05-23,35.87155532836914,36.128111776121806,35.75726886016066,36.128111776121806,79675600,35.764259338378906
2017-05-24,35.764259338378906,35.95784484409236,35.60799229232004,35.880876855636345,76712000,35.88787078857422
2017-05-25,35.88787078857422,35.99982615869898,35.69195422918175,35.85521802867547,76942400,35.827232360839844
2017-05-26,35.827232360839844,35.97417156554854,35.75726114150789,35.91819387830616,87710400,35.84122848510742
2017-05-30,35.84122848510742,36.0184858358688,35.76192942494188,35.78291972459435,80507600,35.628990173339844
2017-05-31,35.628990173339844,35.957852496121745,35.54036326140515,35.91120619106901,97804800,35.726932525634766
2017-06-01,35.726932525634766,35.76191990796234,35.50302893782513,35.72460145703294,65616400,36.256385803222656
2017-06-02,36.256385803222656,36.256385803222656,35.65930467770429,35.820237422715024,111082800,35.90186309814453
2017-06-05,35.90186309814453,36.02314629887634,35.792245918481385,35.997490305623145,101326800,36.023155212402344
2017-06-06,36.023155212402344,36.34035504434584,35.866888145333185,35.89487521439492,106499600,36.237728118896484
2017-06-07,36.237728118896484,36.38000163994286,36.030149069391214,36.156097987765065,84278400,36.149105072021484
2017-06-08,36.149105072021484,36.27738151444817,36.011493674859324,36.209744909512004,85003200,34.74734115600586
2017-06-09,34.74734115600586,36.19573173229813,34.05696771085849,36.19573173229813,259530800,33.91703414916992
2017-06-12,33.91703414916992,34.073301176140994,33.23831942750346,33.991671059362304,289229200,34.18991470336914
2017-06-13,34.18991470336914,34.3904969275817,33.854055764326404,34.322860349608284,136661600,33.85639572143555
2017-06-14,33.85639572143555,34.40216480385266,33.548523792553745,34.40216480385266,126124800,33.65348815917969
2017-06-15,33.65348815917969,33.69780339384326,33.1683623241387,33.42725340553941,128661600,33.182350158691406
2017-06-16,33.182350158691406,33.7024633017393,33.166021997616426,33.534533788120235,201444400,34.13161087036133
2017-06-19,34.13161087036133,34.22490701067864,33.50654274521269,33.50654274521269,130165600,33.82141876220703
2017-06-20,33.82141876220703,34.25523616737696,33.80509415669981,34.25523616737696,99600400,34.02198791503906
2017-06-21,34.02198791503906,34.06863776160285,33.72811309965877,33.94035780131968,85063200,33.96602249145508
2017-06-22,33.96602249145508,34.21558215183762,33.847070334693015,33.99867525708133,76425200,34.11762237548828
2017-06-23,34.11762237548828,34.32287035560128,33.84473779768407,33.84940349510965,141757600,34.01032257080078
2017-06-26,34.01032257080078,34.58407856247755,33.907698622011,34.32518762216985,102769600,33.52286911010742
2017-06-27,33.52286911010742,34.08963207085741,33.497213115030114,33.82140965707026,99047600,34.01266098022461
2017-06-28,34.01266098022461,34.077966496479995,33.389923948078334,33.70012692973329,88329600,33.51120376586914
2017-06-29,33.51120376586914,33.849397369779396,33.18467618285396,33.75143909487484,125997600,33.59051513671875
2017-06-30,33.59051513671875,33.809756667755465,33.534537439788735,33.69080450663977,92096400,33.46923828125
2017-07-03,33.46923828125,33.88906219098003,33.375945660814594,33.791103871857246,57111200,33.606834411621094
2017-07-05,33.606834411621094,33.77009821983891,33.28730356133165,33.51354182374923,86278400,33.28963851928711
2017-07-06,33.28963851928711,33.469230508748545,33.21500515204783,33.357278678447365,96515200,33.62781524658203
2017-07-07,33.62781524658203,33.76076088371443,33.32927477874585,33.32927477874585,76806800,33.83308029174805
2017-07-10,33.83308029174805,34.04065937155204,33.4389124353047,33.61150767650096,84362400,33.94268798828125
2017-07-11,33.94268798828125,34.01732489373739,33.67446917192577,33.75609928352445,79127200,33.99167251586914
2017-07-12,33.99167251586914,34.0942929334552,33.777096728197336,34.021990647910606,99538000,34.465152740478516
2017-07-13,34.465152740478516,34.63308230214456,33.921714514376625,33.93570805136792,100797600,34.76134490966797
2017-07-14,34.76134490966797,34.828985056681574,34.36251502882896,34.51178529538644,80528400,34.88262939453125
2017-07-17,34.88262939453125,35.19516347053881,34.65172899994961,34.71003775557269,95174000,35.00390625
2017-07-18,35.00390625,35.01556871078485,34.6750440738375,34.79865832861347,71475200,35.22315216064453
2017-07-19,35.22315216064453,35.316444740969054,34.97358899200652,35.09720326243423,83692000,35.06455612182617
2017-07-20,35.06455612182617,35.391087323049724,35.02957228831997,35.335109630555415,68974800,35.0482177734375
2017-07-21,35.0482177734375,35.08786728882234,34.72402132751864,34.98291227058212,105010400,35.47271728515625
2017-07-24,35.47271728515625,35.55435097479423,34.961931965093406,35.12053364696265,85972800,35.62432861328125
2017-07-25,35.62432861328125,35.88088507468516,35.40508706119527,35.40508706119527,75415600,35.7922477722168
2017-07-26,35.7922477722168,35.90186495755719,35.698951628789686,35.76659177763484,63124000,35.11585998535156
2017-07-27,35.11585998535156,35.91585786215905,34.35551518918142,35.859880182627116,129905200,34.86864471435547
2017-07-28,34.86864471435547,35.038905327509696,34.79634240844963,34.95960625386361,68854800,34.68903732299805
2017-07-31,34.68903732299805,35.06221471179831,34.549098471360445,34.96192182051887,79383600,34.996917724609375
2017-08-01,34.996917724609375,35.03656725350583,34.61441240944362,34.77534515306605,141474400,36.650543212890625
2017-08-02,36.650543212890625,37.259286629760346,36.421973937721184,37.14966590864288,279747200,36.28437805175781
2017-08-03,36.28437805175781,36.666883387343745,36.15609806384208,36.62956492560746,108389200,36.47563552856445
2017-08-04,36.47563552856445,36.71120168791594,36.31237167758397,36.401002150495536,82239600,37.04005432128906
2017-08-07,37.04005432128906,37.065710316789556,36.54093150245734,36.6318930212529,87481200,37.336273193359375
2017-08-08,37.336273193359375,37.74443459603937,36.91411825486624,36.99108626072353,144823600,37.5648307800293
2017-08-09,37.5648307800293,37.61381169887118,37.11002321457132,37.145007043112756,104526000,36.36832809448242
2017-08-10,36.36832809448242,37.46415285038332,36.206763363657544,37.44073632570782,163217200,36.87407684326172
2017-08-11,36.87407684326172,37.12930399887806,36.54392684235561,36.668026513709684,105028400,37.42904281616211
2017-08-14,37.42904281616211,37.51333732816837,37.17147525923713,37.30494305860583,88490800,37.83879089355469
2017-08-15,37.83879089355469,37.979279304781066,37.496928971137315,37.61868845248784,117862000,37.68658447265625
2017-08-16,37.68658447265625,38.05185928398779,37.49926304885933,37.91839513655157,110686400,36.96306228637695
2017-08-17,36.96306228637695,37.63039379982872,36.95837826784086,37.58590455588403,111762400,36.87877655029297
2017-08-18,36.87877655029297,37.34707847474114,36.696139085587,36.963071039608046,109712400,36.810874938964844
2017-08-21,36.810874938964844,36.9700958808808,36.31915648119343,36.87877714705013,105474000,37.412628173828125
2017-08-22,37.412628173828125,37.464141654431685,37.00052390185861,37.049693586979025,86418400,37.459468841552734
2017-08-23,37.459468841552734,37.57420409591935,37.20190493434896,37.24639418752908,77596400,37.293216705322266
2017-08-24,37.293216705322266,37.63741883133582,37.12462776307646,37.564829047509946,79275600,37.43136978149414
2017-08-25,37.43136978149414,37.59527472654313,37.29322158301427,37.38219651154952,101920400,37.808353424072266
2017-08-28,37.808353424072266,37.93245313925462,37.44775896750251,37.496932238074706,103864000,38.145530700683594
2017-08-29,38.145530700683594,38.19470039754996,37.46415060408543,37.48756712735692,118067600,38.24856185913086
2017-08-30,38.24856185913086,38.375001809154966,38.07528885745466,38.353929079627655,109078400,38.40074920654297
2017-08-31,38.40074920654297,38.5225086800375,38.278989733048434,38.31645473610204,107140400,38.4124641418457
2017-09-01,38.4124641418457,38.62085834486409,38.31412117138466,38.588077354710414,66364400,37.95117950439453
2017-09-05,37.95117950439453,38.45928654476644,37.59526912470598,38.3422110910533,117874000,37.911380767822266
2017-09-06,37.911380767822266,38.16426421986953,37.585911093706414,38.098702240397266,86606800,37.75918197631836
2017-09-07,37.75918197631836,37.98865248625309,37.548447544515504,37.95352769904591,87714000,37.14336395263672
2017-09-08,37.14336395263672,37.73342173622317,37.11994742999896,37.66551953714924,114446000,37.81538391113281
2017-09-11,37.81538391113281,37.94416766688833,37.43840068402692,37.58123292716295,126323200,37.665523529052734
2017-09-12,37.665523529052734,38.39139293343629,37.17614888065187,38.07528770862343,286856000,37.382198333740234
2017-09-13,37.382198333740234,37.45478813059873,36.974777960881646,37.43371182938948,179629600,37.0614013671875
2017-09-14,37.0614013671875,37.32364921206685,37.01691212788998,37.227650065689964,95042800,37.43605422973633
2017-09-15,37.43605422973633,37.69127790229874,36.99584930982327,37.10590053980153,196458400,37.1527214050293
2017-09-18,37.1527214050293,37.581217963827235,36.99584073697635,37.48989925935286,113077600,37.16677474975586
2017-09-19,37.16677474975586,37.410293708789176,37.09887255461474,37.349412182601085,83242400,36.543949127197266
2017-09-20,36.543949127197266,37.05673682781242,36.019449588879326,36.97244232295527,211805600,35.916419982910156
2017-09-21,35.916419982910156,36.480724722678694,35.76656349318537,36.480724722678694,150046800,35.5651969909668
2017-09-22,35.5651969909668,35.65417551864514,35.25377571695348,35.48324270780402,186581600,35.251426696777344
2017-09-25,35.251426696777344,35.55113963085703,34.92595701494737,35.12030273472498,177549200,35.857872009277344
2017-09-26,35.857872009277344,36.04050944239013,35.51835388735533,35.539426612823846,146640000,36.113094329833984
2017-09-27,36.113094329833984,36.227829563491326,35.95152962812486,36.012411152165626,102016800,35.89064407348633
2017-09-28,35.89064407348633,36.124794936999606,35.75483614390559,36.033476243143774,88022000,36.08734893798828
2017-09-29,36.08734893798828,36.08969273448673,35.59094998934697,35.87427425539973,105199200,36.01474380493164
2017-10-02,36.01474380493164,36.16460021491384,35.75952022076579,36.120110979115296,74795200,36.171630859375
2017-10-03,36.171630859375,36.31446305455803,36.038166701207494,36.06157964802778,64921200,35.93747329711914
2017-10-04,35.93747329711914,36.02645176798835,35.698641990352236,35.97259807013212,80655200,36.38471603393555
2017-10-05,36.38471603393555,36.39642429602567,36.070954617936,36.10139181193837,85135200,36.363643646240234
2017-10-06,36.363643646240234,36.40813289888313,36.190370655120525,36.28637340315415,69630400,36.49007797241211
2017-10-09,36.49007797241211,36.69847214519723,36.40812729534708,36.483053730745375,65051600,36.50413513183594
2017-10-10,36.50413513183594,36.995853602532705,36.31681721238983,36.54160014486928,62468000,36.65633010864258
2017-10-11,36.65633010864258,36.757013297147694,36.46900864341424,36.52052213567353,67622400,36.52754211425781
2017-10-12,36.52754211425781,36.84832771899752,36.46432036789021,36.60949636224765,64500400,36.75935363769531
2017-10-13,36.75935363769531,36.82725583136698,36.62354567749253,36.69847211282474,65576800,37.43605422973633
2017-10-16,37.43605422973633,37.46415119982103,36.91389504992971,36.97243278617943,96486000,37.57419967651367
2017-10-17,37.57419967651367,37.66785861850632,37.28385123976106,37.41263496464567,75989200,37.407955169677734
2017-10-18,37.407955169677734,37.63040143453255,37.37049373236641,37.5624956569895,65496800,36.522857666015625
2017-10-19,36.522857666015625,36.78042509421729,36.298074794911734,36.703154865756794,170336800,36.586082458496094
2017-10-20,36.586082458496094,36.93730885009765,36.518180261511354,36.67037693539485,95896400,36.56734848022461
2017-10-23,36.56734848022461,36.923258876422345,36.410467793715085,36.73593742722041,87937200,36.785125732421875
2017-10-24,36.785125732421875,36.860052199022086,36.574387676083106,36.5954604098587,71028800,36.62355422973633
2017-10-25,36.62355422973633,36.89048619374836,36.3566222657243,36.740629715230384,84828400,36.857704162597656
2017-10-26,36.857704162597656,36.95604713889952,36.710187911714776,36.815555131119616,68002000,38.17831802368164
2017-10-27,38.17831802368164,38.307101777321556,37.159759831000976,37.29790805178724,177816800,39.03764724731445
2017-10-30,39.03764724731445,39.35375246363459,38.335194386923035,38.37499962026868,178803200,39.58087921142578
2017-10-31,39.58087921142578,39.723711448980076,39.089164308021076,39.31394724304599,144187200,39.07745361328125
2017-11-01,39.07745361328125,39.79161475661711,38.7777406699895,39.77522247442673,134551200,39.36311340332031
2017-11-02,39.36311340332031,39.45443212407589,38.70046583563867,39.00954678149428,165573600,40.39102554321289
2017-11-03,40.39102554321289,40.80312979296086,40.06789619555238,40.742251852284305,237594400,40.80080032348633
2017-11-06,40.80080032348633,40.97407330119003,40.20839874522087,40.36059542345297,140105200,40.93193435668945
2017-11-07,40.93193435668945,41.0349613648695,40.64861365705491,40.721199892947055,97446000,41.266754150390625
2017-11-08,41.266754150390625,41.266754150390625,40.81952509289,40.896795315352854,97638000,41.182472229003906
2017-11-09,41.182472229003906,41.23398572633403,40.5408973086215,41.002174988348465,117930400,41.04616928100586
2017-11-10,41.04616928100586,41.21301565458774,40.952173647190214,41.14956662962521,100582000,40.88167190551758
2017-11-13,40.88167190551758,41.006217724069664,40.747724372903086,40.7712250723558,67928400,40.263641357421875
2017-11-14,40.263641357421875,40.76652550456512,40.22604167138977,40.66312816082855,99130000,39.732566833496094
2017-11-15,39.732566833496094,40.02395907738945,39.568072657791824,39.941710196685264,116632400,40.20725631713867
2017-11-16,40.20725631713867,40.388198132040515,40.01926142170273,40.226052579548316,94550000,39.984004974365234
2017-11-17,39.984004974365234,40.275397202313684,39.86415999270374,40.19314832611013,87598000,39.94405746459961
2017-11-20,39.94405746459961,40.080353658572676,39.84536096255787,40.01690462665156,65049600,40.68663787841797
2017-11-21,40.68663787841797,40.818233222992426,40.132054936494036,40.132054936494036,100525200,41.11432647705078
2017-11-22,41.11432647705078,41.12372460782271,40.665489536476386,40.73833670349757,102355600,41.116661071777344
2017-11-24,41.116661071777344,41.241206879771696,41.04146170846596,41.147211261335464,56106800,40.909881591796875
2017-11-27,40.909881591796875,41.14252567446985,40.73363705253974,41.13547617975591,82867200,40.670188903808594
2017-11-28,40.670188903808594,41.09317290141974,40.38584615494821,40.95922892503064,105715200,39.826560974121094
2017-11-29,39.826560974121094,40.63493641923287,39.28137978588309,40.56679011534211,166665600,40.38349533081055
2017-11-30,40.38349533081055,40.45164163340338,39.58216939495989,40.04980255459932,166108800,40.19549560546875
2017-12-01,40.19549560546875,40.341189908676576,39.596263599434536,39.937002242645065,159037200,39.90176010131836
2017-12-04,39.90176010131836,40.564437632885294,39.86181177367992,40.53153879920046,130169600,39.86417007446289
2017-12-05,39.86417007446289,40.30595759308411,39.572777772820515,39.72787384880943,109400800,39.716094970703125
2017-12-06,39.716094970703125,39.99573671683872,39.11686675550083,39.361257462934844,114240000,39.788963317871094
2017-12-07,39.788963317871094,40.052153978787125,39.692615456034396,39.72081343093144,102693200,39.800716400146484
2017-12-08,39.800716400146484,40.18375568657255,39.671473270887695,40.06391068853636,93420800,40.57618713378906
2017-12-11,40.57618713378906,40.62788581216733,39.66441435406751,39.76076221701826,141095200,40.348243713378906
2017-12-12,40.348243713378906,40.51038924141335,40.29184776324786,40.45398970557846,77636800,40.48219299316406
2017-12-13,40.48219299316406,40.78063113721467,40.4187439608563,40.53624030957972,95273600,40.47044372558594
2017-12-14,40.47044372558594,40.68428794656163,40.336496163314095,40.51274069112183,81906000,40.88167190551758
2017-12-15,40.88167190551758,40.92866971871969,40.52683429228283,40.80177526450366,160677200,41.45741271972656
2017-12-18,41.45741271972656,41.640706743362294,41.09082467245511,41.09552553056745,117684400,41.01561737060547
2017-12-19,41.01561737060547,41.21536256623707,40.909871390560745,41.1307650650606,109745600,40.97098159790039
2017-12-20,40.97098159790039,41.22242194024595,40.71248817520467,41.0931752288981,93902400,41.126075744628906
2017-12-21,41.126075744628906,41.36342069307576,40.912235088801545,40.92868271507852,83799600,41.126075744628906
2017-12-22,41.126075744628906,41.22242362299438,41.00623074505284,41.04852771465459,65397600,40.08271026611328
2017-12-26,40.08271026611328,40.294202281385836,39.87356330150005,40.13675758811327,132742000,40.08975601196289
2017-12-27,40.08975601196289,40.13205297678031,39.88061265261182,39.97225966208692,85992800,40.20254898071289
2017-12-28,40.20254898071289,40.383494352162785,40.06155193542916,40.18374913562814,65920800,39.7678108215332
2017-12-29,39.7678108215332,40.08740101449584,39.765462185551755,40.070953391218126,103999600,40.47984313964844
2018-01-02,40.47984313964844,40.48924485609061,39.77486500606255,39.98636059756084,102223600,40.47278594970703
2018-01-03,40.47278594970703,41.01797065715718,40.4093405114548,40.543284466801936,118071600,40.66078186035156
2018-01-04,40.66078186035156,40.764179210026526,40.43753953848259,40.545634159903784,89738400,41.123722076416016
2018-01-05,41.123722076416016,41.210668227095155,40.665487033276754,40.75713404190461,94640000,40.97098159790039
2018-01-08,40.97098159790039,41.26707113013924,40.87228150144981,40.97098159790039,82271200,40.96626663208008
2018-01-09,40.96626663208008,41.13781025222887,40.750073837413765,41.01796529881583,86336000,40.956878662109375
2018-01-10,40.956878662109375,40.9592308841068,40.65373963789506,40.69133933281127,95839600,41.18951416015625
2018-01-11,41.18951416015625,41.23886419766653,41.003871531948754,41.02736864709842,74670800,41.614845275878906
2018-01-12,41.614845275878906,41.67829429194218,41.27645530447889,41.401001115382634,101672400,41.40335464477539
2018-01-16,41.40335464477539,42.15533039069963,41.39160429539936,41.8051900592319,118263600,42.087196350097656
2018-01-17,42.087196350097656,42.12244382278063,41.14017600316986,41.393964977895756,137547200,42.124794006347656
2018-01-18,42.124794006347656,42.32219061773562,41.887452648254595,42.15064334916605,124773600,41.936798095703125
2018-01-19,41.936798095703125,42.19998876773405,41.69005504782215,41.97204556581299,129700400,41.59370422363281
2018-01-22,41.59370422363281,41.77699822657557,41.499708586222475,41.66420274454242,108434400,41.603092193603516
2018-01-23,41.603092193603516,42.167076637451515,41.55139711564439,41.664192570132855,130756400,40.940425872802734
2018-01-24,40.940425872802734,41.66420377297994,40.70073233007495,41.65245342158767,204420400,40.2095947265625
2018-01-25,40.2095947265625,41.11196569229976,40.07329855167976,41.00856834682296,166116000,40.303585052490234
2018-01-26,40.303585052490234,40.41873273310624,39.96284645298547,40.41873273310624,156572000,39.46937942504883
2018-01-29,39.46937942504883,39.98636269971639,39.26023604451814,39.98636269971639,202561600,39.236724853515625
2018-01-30,39.236724853515625,39.3307204835372,38.70329050959941,38.89833484831245,184192800,39.344818115234375
2018-01-31,39.344818115234375,39.5821629892802,39.126276669389796,39.21322280345226,129915600,39.42707061767578
2018-02-01,39.42707061767578,39.624463603571364,39.18737708582906,39.28372494288654,188923200,37.716331481933594
