Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2017-06-13,34.189918518066406,34.390500764658675,33.85405954155062,34.3228641791388,136661600
2017-06-14,33.85638427734375,34.40215317528076,33.548512452528385,34.40215317528076,126124800
2017-06-15,33.65347671508789,33.697791934681774,33.16835104501716,33.42724203838024,128661600
2017-06-16,33.18234634399414,33.702459427248975,33.166018184796265,33.534529932935364,201444400
2017-06-19,34.131622314453125,34.22491848605198,33.50655397972349,33.50655397972349,130165600
2017-06-20,33.8214111328125,34.25522844012242,33.80508653098776,34.25522844012242,99600400
2017-06-21,34.021976470947266,34.068626301819286,33.728101754418645,33.94034638468609,85063200
2017-06-22,33.96601104736328,34.21557062366228,33.84705893067949,33.99866380198792,76425200
2017-06-23,34.11761474609375,34.32286268030912,33.844730229312084,33.84939592569432,141757600
2017-06-26,34.01033401489258,34.584090199631795,33.907710031570986,34.325199172210205,102769600
2017-06-27,33.52286148071289,34.08962431247457,33.497205491474574,33.82140195973156,99047600
2017-06-28,34.01266860961914,34.07797414052324,33.38993143778645,33.70013448902317,88329600
2017-06-29,33.51120376586914,33.849397369779396,33.18467618285396,33.75143909487484,125997600
2017-06-30,33.59050750732422,33.809748988564735,33.534529823108386,33.690796854466576,92096400
2017-07-03,33.46923065185547,33.889054465885614,33.37593805268634,33.79109616909267,57111200
2017-07-05,33.60683822631836,33.77010205306818,33.2873073397591,33.51354562785689,86278400
2017-07-06,33.28963851928711,33.469230508748545,33.21500515204783,33.357278678447365,96515200
2017-07-07,33.627830505371094,33.76077620282824,33.32928990207068,33.32928990207068,76806800
2017-07-10,33.83306884765625,34.0406478572463,33.43890112454079,33.61149630735645,84362400
2017-07-11,33.942691802978516,34.017328716822824,33.67447295647889,33.75610307725167,79127200
2017-07-12,33.99167251586914,34.0942929334552,33.777096728197336,34.021990647910606,99538000
2017-07-13,34.46513748168945,34.63306696900789,33.92169949618447,33.935693026980395,100797600
2017-07-14,34.76133346557617,34.828973590321354,34.36250371603949,34.51177393345438,80528400
2017-07-17,34.88262939453125,35.19516347053881,34.65172899994961,34.71003775557269,95174000
2017-07-18,35.003902435302734,35.01556489481661,34.67504029497936,34.798654536283955,71475200
2017-07-19,35.2231559753418,35.31644856576998,34.97359277967588,35.09720706349112,83692000
2017-07-20,35.0645637512207,35.39109502349136,35.02957991010267,35.33511731881735,68974800
2017-07-21,35.04822540283203,35.08787492684789,34.72402888634118,34.982919885760765,105010400
2017-07-24,35.472713470458984,35.55434715131817,34.96192820532544,35.120529870138824,85972800
2017-07-25,35.62431335449219,35.880869706006564,35.40507189631283,35.40507189631283,75415600
2017-07-26,35.79224395751953,35.90186113117705,35.69894782403582,35.76658796567196,63124000
2017-07-27,35.11586380004883,35.915861763761484,34.3555189212811,35.859884078148596,129905200
2017-07-28,34.868648529052734,35.0389091608338,34.79634621523688,34.95961007851224,68854800
2017-07-31,34.68904495239258,35.062222423268274,34.54910606997728,34.96192950993073,79383600
2017-08-01,34.996925354003906,35.036574891544035,34.61441995545126,34.77535273415734,141474400
2017-08-02,36.65054702758789,37.25929050781743,36.42197772862828,37.14966977529032,279747200
2017-08-03,36.28437423706055,36.66687953243242,36.15609426263131,36.62956107461955,108389200
2017-08-04,36.47563934326172,36.7112055272492,36.312375475206764,36.40100595738749,82239600
2017-08-07,37.04006576538086,37.06572176880817,36.5409427923375,36.63190433923701,87481200
2017-08-08,37.33625793457031,37.74441917044071,36.91410316860573,36.99107114300732,144823600
2017-08-09,37.56483459472656,37.61381551854244,37.11002698308302,37.145010815177045,104526000
2017-08-10,36.368324279785156,37.46414892074429,36.2067595659069,37.440732398524965,163217200
2017-08-11,36.87408447265625,37.12931168108011,36.54393440344078,36.66803410047157,105028400
2017-08-14,37.429039001464844,37.51333350487996,37.17147147079066,37.30493925655657,88490800
2017-08-15,37.83879470825195,37.979283133641594,37.49693275136996,37.61869224499559,117862000
2017-08-16,37.68659210205078,38.05186698732974,37.49927064033191,37.918402812874604,110686400
2017-08-17,36.96306610107422,37.630397683396566,36.95838208205472,37.58590843486046,111762400
2017-08-18,36.87877655029297,37.34707847474114,36.696139085587,36.963071039608046,109712400
2017-08-21,36.81086730957031,36.970088218486254,36.3191489537121,36.87876950358224,105474000
2017-08-22,37.41264343261719,37.46415693423059,37.000538992570405,37.04970869774474,86418400
2017-08-23,37.4594612121582,37.574196443156616,37.20189735741264,37.246386601531604,77596400
2017-08-24,37.293216705322266,37.63741883133582,37.12462776307646,37.564829047509946,79275600
2017-08-25,37.43136215209961,37.59526706374091,37.29321398177759,37.382188892177666,101920400
2017-08-28,37.80835723876953,37.932456966473,37.44776274581737,37.49693602135094,103864000
2017-08-29,38.14553451538086,38.19470421716438,37.46415435064211,37.48757087625533,118067600
2017-08-30,38.24855422973633,38.374994154539614,38.07528126262268,38.353921429215646,109078400
2017-08-31,38.4007568359375,38.522516333622995,38.278997338252005,38.31646234874909,107140400
2017-09-01,38.41245651245117,38.62085067407879,38.31411356152278,38.588069690435994,66364400
2017-09-05,37.9511833190918,38.459290410536546,37.59527290362859,38.34221494505546,117874000
2017-09-06,37.9113883972168,38.16427190015505,37.585918657602505,38.09870990748891,86606800
2017-09-07,37.759178161621094,37.9886486483731,37.54844375110811,37.95352386471447,87714000
2017-09-08,37.14336395263672,37.73342173622317,37.11994742999896,37.66551953714924,114446000
2017-09-11,37.81537628173828,37.9441600115112,37.43839313069016,37.58122534500925,126323200
2017-09-12,37.66551208496094,38.39138126880021,37.17613758524906,38.07527614003107,286856000
2017-09-13,37.38219451904297,37.45478430849398,36.97477418775993,37.43370800943548,179629600
2017-09-14,37.0614013671875,37.32364921206685,37.01691212788998,37.227650065689964,95042800
2017-09-15,37.43605422973633,37.69127790229874,36.99584930982327,37.10590053980153,196458400
2017-09-18,37.15272521972656,37.58122182252087,36.99584453556571,37.489903108670234,113077600
2017-09-19,37.166778564453125,37.41029754848057,37.098876362342715,37.34941601604376,83242400
2017-09-20,36.5439453125,37.05673295958701,36.01944582893277,36.972438463529066,211805600
2017-09-21,35.91641616821289,36.480720848046396,35.76655969440442,36.480720848046396,150046800
2017-09-22,35.565181732177734,35.65416022168099,35.253760591775695,35.48322748417638,186581600
2017-09-25,35.25142288208008,35.551135783726636,34.92595323547048,35.12029893421716,177549200
2017-09-26,35.857872009277344,36.04050944239013,35.51835388735533,35.539426612823846,146640000
2017-09-27,36.11308670043945,36.22782190985738,35.951522032863124,36.01240354404182,102016800
2017-09-28,35.890663146972656,36.124814134921515,35.754855145219054,36.03349539253588,88022000
2017-09-29,36.087337493896484,36.089681289651665,35.59093870267419,35.8742628788786,105199200
2017-10-02,36.014747619628906,36.164604045483955,35.759524008429665,36.1201148049731,74795200
2017-10-03,36.17163848876953,36.31447071407902,36.038174302451495,36.06158725421008,64921200
2017-10-04,35.93748474121094,36.026463240414856,35.69865335838951,35.972609525409204,80655200
2017-10-05,36.384708404541016,36.39641666417607,36.070947054333104,36.10138424195319,85135200
2017-10-06,36.3636360168457,36.408125260154385,36.1903630620801,36.286365789971555,69630400
2017-10-09,36.49007797241211,36.69847214519723,36.40812729534708,36.483053730745375,65051600
2017-10-10,36.50412368774414,36.99584200428656,36.316805827022435,36.54158868903215,62468000
2017-10-11,36.65633010864258,36.757013297147694,36.46900864341424,36.52052213567353,67622400
2017-10-12,36.527549743652344,36.84833541539355,36.46432798407981,36.609504008759714,64500400
2017-10-13,36.75935363769531,36.82725583136698,36.62354567749253,36.69847211282474,65576800
2017-10-16,37.43605422973633,37.46415119982103,36.91389504992971,36.97243278617943,96486000
2017-10-17,37.57417678833008,37.66783567327074,37.283828528442136,37.41261217487862,75989200
2017-10-18,37.4079475402832,37.63039375976985,37.370486110612184,37.56248799607626,65496800
2017-10-19,36.52286148071289,36.780428935816666,36.29807858613113,36.70315869928553,170336800
2017-10-20,36.58608627319336,36.93731270141602,36.51818406912871,36.670380758881194,95896400
2017-10-23,36.56734848022461,36.923258876422345,36.410467793715085,36.73593742722041,87937200
2017-10-24,36.78511047363281,36.86003690915288,36.57437250471001,36.595445229744456,71028800
2017-10-25,36.623538970947266,36.89047082374512,36.35660711814941,36.740614407663145,84828400
2017-10-26,36.85770034790039,36.95604331402396,36.71018411228514,36.815551320784685,68002000
2017-10-27,38.178321838378906,38.30710560488662,37.15976354392605,37.2979117785158,177816800
2017-10-30,39.03765106201172,39.35375630922116,38.335198132977716,38.37500337021307,178803200
2017-10-31,39.58087921142578,39.723711448980076,39.089164308021076,39.31394724304599,144187200
2017-11-01,39.07744216918945,39.79160310337848,38.777729313670626,39.77521082598868,134551200
2017-11-02,39.363101959228516,39.45442065343488,38.7004545841993,39.00953544019539,165573600
2017-11-03,40.391021728515625,40.80312593934275,40.0678924113728,40.742248004415764,237594400
2017-11-06,40.80079650878906,40.9740694702925,40.20839498591057,40.360591649912955,140105200
2017-11-07,40.93193435668945,41.0349613648695,40.64861365705491,40.721199892947055,97446000
2017-11-08,41.266761779785156,41.266761779785156,40.81953263960085,40.896802876349426,97638000
2017-11-09,41.182464599609375,41.233978087396196,40.540889798084045,41.00216739235549,117930400
2017-11-10,41.046165466308594,41.213011824384324,40.9521698412286,41.14956280531854,100582000
2017-11-13,40.881675720214844,41.00622155038839,40.74772817510162,40.771228876747195,67928400
2017-11-14,40.26365280151367,40.76653709159114,40.22605310479465,40.66313971846605,99130000
2017-11-15,39.7325553894043,40.02394754936852,39.56806126107895,39.941698692354315,116632400
2017-11-16,40.207244873046875,40.38818663644769,40.019250031119455,40.22604113010659,94550000
2017-11-17,39.984004974365234,40.275397202313684,39.86415999270374,40.19314832611013,87598000
2017-11-20,39.944061279296875,40.08035748628636,39.845364767829516,40.016908448305806,65049600
2017-11-21,40.68663024902344,40.81822556892167,40.132047411092664,40.132047411092664,100525200
2017-11-22,41.11430740356445,41.12370552997646,40.66547067121152,40.73831780443793,102355600
2017-11-24,41.116668701171875,41.2412145322763,41.04146932390689,41.14721889639873,56106800
2017-11-27,40.90987777709961,41.142521838079375,40.73363325427664,41.13547234402277,82867200
2017-11-28,40.670188903808594,41.09317290141974,40.38584615494821,40.95922892503064,105715200
2017-11-29,39.8265495300293,40.63492474285582,39.28136849844814,40.56677845854678,166665600
2017-11-30,40.38348388671875,40.451630169999916,39.58215817795214,40.049791205071166,166108800
2017-12-01,40.19550704956055,40.34120139424912,39.596274872918514,39.937013613141005,159037200
2017-12-04,39.90176010131836,40.564437632885294,39.86181177367992,40.53153879920046,130169600
2017-12-05,39.86417007446289,40.30595759308411,39.572777772820515,39.72787384880943,109400800
2017-12-06,39.71611022949219,39.9957520830652,39.11688178406845,39.36127258539654,114240000
2017-12-07,39.78895950317383,40.052150138856916,39.692611650574314,39.72080962276793,102693200
2017-12-08,39.80071258544922,40.183751835162916,39.671469468577726,40.06390684861326,93420800
2017-12-11,40.576194763183594,40.627893451282574,39.66442181202468,39.760769693091376,141095200
2017-12-12,40.348243713378906,40.51038924141335,40.29184776324786,40.45398970557846,77636800
2017-12-13,40.48219299316406,40.78063113721467,40.4187439608563,40.53624030957972,95273600
2017-12-14,40.47044372558594,40.68428794656163,40.336496163314095,40.51274069112183,81906000
2017-12-15,40.881675720214844,40.928673537802354,40.52683807386995,40.80177907174571,160677200
2017-12-18,41.4574089050293,41.64070291179925,41.090820891489386,41.09552174916917,117684400
2017-12-19,41.015621185302734,41.21536639951182,40.909875195423,41.13076889046729,109745600
2017-12-20,40.97096633911133,41.222406587813175,40.712473012686104,41.09315992460056,93902400
2017-12-21,41.126068115234375,41.36341301965081,40.91222749907709,40.92867512230283,83799600
2017-12-22,41.126068115234375,41.22241597572612,41.006223137891034,41.048520099646176,65397600
2017-12-26,40.082698822021484,40.29419077691055,39.87355191712221,40.13674612859032,132742000
2017-12-27,40.08974838256836,40.13204533933633,39.88060506301891,39.97225205505286,85992800
2017-12-28,40.20254898071289,40.383494352162785,40.06155193542916,40.18374913562814,65920800
2017-12-29,39.76781463623047,40.087404859849556,39.76546600002373,40.07095723499411,103999600
2018-01-02,40.479835510253906,40.489237224924096,39.774857509538,39.986353061174896,102223600
2018-01-03,40.472801208496094,41.01798612148826,40.40935574632407,40.543299752169894,118071600
2018-01-04,40.660789489746094,40.76418685882204,40.437547125989006,40.54564176769255,89738400
2018-01-05,41.12371826171875,41.21066440433264,40.665483261086045,40.75713026121259,94640000
2018-01-08,40.97096633911133,41.2670557610778,40.87226627941955,40.97096633911133,82271200
2018-01-09,40.96626663208008,41.13781025222887,40.750073837413765,41.01796529881583,86336000
2018-01-10,40.956871032714844,40.9592232542741,40.65373206496888,40.69133175288106,95839600
2018-01-11,41.18951416015625,41.23886419766653,41.003871531948754,41.02736864709842,74670800
2018-01-12,41.61485290527344,41.67830193296904,41.2764628718352,41.401008705572366,101672400
2018-01-16,41.40336608886719,42.15534204264124,41.3916157362433,41.805201614392985,118263600
2018-01-17,42.087196350097656,42.12244382278063,41.14017600316986,41.393964977895756,137547200
2018-01-18,42.12479019165039,42.3221867851627,41.887448855050266,42.150639532127954,124773600
2018-01-19,41.93679428100586,42.19998492909617,41.69005125556937,41.97204174790951,129700400
2018-01-22,41.59371566772461,41.777009721098885,41.499720004452314,41.66421420803119,108434400
2018-01-23,41.60309982299805,42.16708437027249,41.55140473555881,41.6642002107323,130756400
2018-01-24,40.9404182434082,41.66419600870682,40.70072474534817,41.65244565950427,204420400
2018-01-25,40.20960235595703,41.11197349291074,40.07330615521337,41.00857612781527,166116000
2018-01-26,40.3035888671875,40.41873655870212,39.962850235432136,40.41873655870212,156572000
2018-01-29,39.469364166259766,39.986347241062546,39.260220866583516,39.986347241062546,202561600
2018-01-30,39.23672103881836,39.33071665970144,38.703286746764036,38.89833106651435,184192800
2018-01-31,39.344825744628906,39.582170664698516,39.12628425640672,39.21323040732901,129915600
2018-02-01,39.42707824707031,39.624471271162726,39.18738466884133,39.28373254454275,188923200
2018-02-02,37.71632766723633,39.19678236757706,37.62233202321951,39.00878749383944,346375200
2018-02-05,36.77400588989258,38.51060165666252,36.658858185507825,37.387336929885954,290954000
2018-02-06,38.310848236083984,38.47299372472518,36.18886507104701,36.383909384506495,272975200
2018-02-07,37.490726470947266,38.39779825952906,37.38028322232744,38.32495111044428,206434400
2018-02-08,36.4591178894043,37.8338266910309,36.430919911345654,37.66698028754072,217562000
2018-02-09,36.905052185058594,37.254258235053236,35.449236706027285,37.06078052098457,282690400
2018-02-12,38.39155197143555,38.66997215623607,37.1646050679829,37.39819763005348,243278000
2018-02-13,38.776153564453125,38.87289425642231,38.1414453371129,38.21223129709824,130196800
2018-02-14,39.49108123779297,39.53119243870084,38.43166453064394,38.46941391952456,162579600
2018-02-15,40.81712341308594,40.84071632897577,39.875678581235206,40.06207809815335,204588800
2018-02-16,40.68498229980469,41.248907996019206,40.52925755557384,40.66846762101277,160704400
2018-02-20,40.54814147949219,41.11678010195988,40.44668077568657,40.595330913677635,135722000
2018-02-21,40.36410140991211,41.08374840414565,40.349941338929334,40.779373483994476,149886400
2018-02-22,40.70150375366211,41.04363161587473,40.515104248149626,40.53633895124801,123967600
2018-02-23,41.409366607666016,41.44475778856877,40.946901442036314,40.977576199034424,135249600
2018-02-26,42.22811508178711,42.327213986024645,41.576892168087504,41.60992513616668,152648800
2018-02-27,42.091251373291016,42.58438754419969,42.0369837124594,42.25877797888751,155712400
2018-02-28,42.027549743652344,42.61742666505022,42.011035062021165,42.296533475796856,151128400
2018-03-01,41.2913932800293,42.419237905595054,40.739269228248325,42.126657594237145,195208000
2018-03-02,41.57688522338867,41.59811992782336,40.68970805689516,40.77229226346059,153816000
2018-03-05,41.720829010009766,41.93790334948601,41.17814136115712,41.34094801584532,113605600
2018-03-06,41.68541717529297,42.058219779854376,41.55800535869931,41.97799739161679,95154000
2018-03-07,41.2984619140625,41.49194326859992,41.119140629629214,41.277227209390716,126814000
2018-03-08,41.74913024902344,41.79159965990496,41.30790345669109,41.404640537140025,95096400
2018-03-09,42.4664192199707,42.47113924353267,41.85530758048852,41.989801249581454,128740800
2018-03-12,42.876976013183594,43.03506260368419,42.520691631636566,42.53956452574493,128828400
2018-03-13,42.464054107666016,43.296959915007946,42.29181107903721,43.08224388186974,126774000
2018-03-14,42.10305404663086,42.59383205779314,41.954403916235314,42.546642626018915,117473600
2018-03-15,42.152610778808594,42.52777530306526,42.01576247725302,42.11721959742761,90975200
2018-03-16,42.00395202636719,42.26349568192526,41.90956956953668,42.152598545351026,157618800
2018-03-19,41.3621711730957,41.8741839178001,40.97521204989259,41.838792742025426,133787200
2018-03-20,41.348018646240234,41.71610131069404,41.277232687616795,41.348018646240234,78597600
2018-03-21,40.41128158569336,41.3126114809482,40.408919774242506,41.30081322466093,148219600
2018-03-22,39.84029006958008,40.74397837568599,39.78130237542928,40.111632022544505,165963200
2018-03-23,38.917724609375,40.09275855754703,38.917724609375,39.731754130094636,164115200
2018-03-26,40.76521682739258,40.84308101598845,39.27164797412221,39.656248893462184,150164800
2018-03-27,39.719947814941406,41.326771823089125,39.384898186838704,40.97992393759297,163690400
2018-03-28,39.28108215332031,40.116349873437926,38.976707252129515,39.462765249555176,166674000
2018-03-29,39.58782196044922,40.52454685406839,39.38018411995231,39.59490019589132,153594000
2018-04-02,39.32826614379883,39.86151710045668,38.80681704408656,39.318829698693776,150347200
2018-04-03,39.73175811767578,39.816700556208644,38.903572042223196,39.55479500409263,121112000
2018-04-04,40.49150466918945,40.58588352047749,38.8776025500362,38.90355727418877,138422000
2018-04-05,40.772300720214844,41.10970865062555,40.602415848854996,40.72039125394802,107732800
2018-04-06,39.72940444946289,40.69680075416429,39.686931425176944,40.340516274185184,140021200
2018-04-09,40.123435974121094,40.840724852621044,40.076246532169876,40.08332476844638,116070800
2018-04-10,40.87847900390625,41.05544211647727,40.47264331105081,40.819491299715914,113634400
2018-04-11,40.687355041503906,41.03656120465478,40.51275015976679,40.63780379117197,89726400
2018-04-12,41.088478088378906,41.29139594963005,40.82893073085163,40.91623498765117,91557200
2018-04-13,41.22766876220703,41.48957420837199,41.02003457448583,41.23946701840447,100497200
2018-04-16,41.48486328125,41.57216390809475,41.2512707387593,41.29846016947747,86313600
